player_name,Season,round_number,fantasy_points,CBAs,total_CBAs,CBA_percentage,TOG,kick_ins,kicks,handballs,disposals,marks,tackles,contestedMarks,uncontestedMarks,goals,behinds,hitouts,contestedPossessions,uncontestedPossessions,freesFor,freesAgainst,clangers,turnovers,disposalEfficiency,kick_efficiency,ruck_contests_attended,team,total_kick_ins,opposition_team,venue,start_time,temperature,conditions,kick_in_percentage,position,dob,height,weight,fantasy_defender_status,fantasy_midfield_status,fantasy_ruck_status,fantasy_forward_status,games_played
Adam Kennedy,2021,Round 22,49,0,30,0,82,0,5,9,14,1,4,0,1,0,0,0,6,8,3,2,2,4,78.6,60,0,GWS Giants,7,Richmond,Marvel Stadium,2021-08-13T19:50:00,17,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1992-07-12,184,80,TRUE,TRUE,FALSE,FALSE,9
Adam Kennedy,2021,Round 23,38,0,27,0,82,0,7,4,11,1,2,0,1,0,0,0,4,7,1,1,1,0,90.9,85.7,0,GWS Giants,9,Carlton,Marvel Stadium,2021-08-21T19:40:00,20,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1992-07-12,184,80,TRUE,TRUE,FALSE,FALSE,9
Adam Saad,2021,Round 1,96,0,30,0,83,1,16,9,25,4,4,0,4,0,0,0,10,13,2,0,3,4,80,75,0,Carlton,15,Richmond,MCG,2021-03-18T19:25:00,26,SUNNY,6.67,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 2,75,0,33,0,78,1,18,5,23,2,1,0,2,0,0,0,5,17,1,0,3,6,56.5,44.4,0,Carlton,10,Collingwood,MCG,2021-03-25T19:20:00,20,RAIN,10,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 3,61,0,29,0,76,2,13,8,21,2,0,0,2,0,0,0,1,16,0,0,3,5,76.2,76.9,0,Carlton,10,Fremantle,Marvel Stadium,2021-04-04T15:20:00,23,MOSTLY_SUNNY,20,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 4,70,0,21,0,83,2,15,6,21,2,2,1,1,0,1,0,8,9,1,1,2,4,81,73.3,0,Carlton,11,Gold Coast Suns,Metricon Stadium,2021-04-10T19:25:00,31,SUNNY,18.18,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 5,87,0,28,0,78,2,14,4,18,5,5,1,4,0,0,0,4,12,2,0,1,4,77.8,71.4,0,Carlton,6,Port Adelaide,MCG,2021-04-17T19:25:00,18,OVERCAST,33.33,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 6,45,0,31,0,84,3,8,3,11,1,3,1,0,0,0,0,5,3,0,0,1,3,81.8,75,0,Carlton,13,Brisbane Lions,Marvel Stadium,2021-04-24T16:35:00,18,RAIN,23.08,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 7,74,0,39,0,80,4,16,5,21,2,1,0,2,1,0,0,5,11,0,0,1,5,85.7,87.5,0,Carlton,11,Essendon,MCG,2021-05-02T15:20:00,25,THUNDERSTORMS,36.36,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 8,35,0,33,0,74,3,10,2,12,2,1,0,2,0,0,0,2,8,0,3,7,6,41.7,50,0,Carlton,11,Western Bulldogs,Marvel Stadium,2021-05-09T15:20:00,20,MOSTLY_SUNNY,27.27,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 9,82,0,27,0,84,2,19,2,21,2,4,0,2,0,0,0,7,11,2,1,5,6,61.9,57.9,0,Carlton,16,Melbourne,MCG,2021-05-16T15:20:00,16,RAIN,12.5,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 10,102,0,26,0,81,0,20,6,26,8,1,0,8,0,1,0,5,21,1,0,0,3,88.5,85,0,Carlton,9,Hawthorn,MCG,2021-05-22T13:45:00,19,SUNNY,0,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 11,60,0,30,0,81,1,10,5,15,3,4,1,2,0,0,0,6,9,1,2,2,3,86.7,80,0,Carlton,10,Sydney Swans,SCG,2021-05-30T15:20:00,18,RAIN,10,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 12,80,0,28,0,85,1,14,8,22,7,0,0,7,0,1,0,3,18,0,0,0,1,81.8,78.6,0,Carlton,11,West Coast Eagles,SCG,2021-06-06T15:20:00,20,SUNNY,9.09,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 14,70,0,29,0,83,2,17,2,19,3,1,0,3,0,1,0,5,11,1,0,0,1,78.9,76.5,0,Carlton,6,GWS Giants,GIANTS Stadium,2021-06-19T19:25:00,16,RAIN,33.33,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 15,68,0,26,0,80,1,13,6,19,1,2,0,1,1,0,0,7,11,0,0,2,2,68.4,69.2,0,Carlton,13,Adelaide Crows,Marvel Stadium,2021-06-27T16:10:00,15,RAIN,7.69,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 16,73,0,24,0,84,2,14,5,19,4,2,0,4,0,1,0,8,8,0,0,0,1,89.5,85.7,0,Carlton,16,Fremantle,MCG,2021-07-03T19:40:00,11,RAIN,12.5,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 17,82,0,19,0,74,2,17,8,25,2,2,0,2,0,0,0,5,12,1,0,2,4,68,52.9,0,Carlton,10,Geelong Cats,MCG,2021-07-10T16:35:00,13,MOSTLY_SUNNY,20,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 18,60,0,26,0,80,1,9,8,17,4,1,0,4,0,0,0,7,10,1,0,1,1,82.4,77.8,0,Carlton,8,Collingwood,MCG,2021-07-18T15:20:00,14,RAIN,12.5,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 19,76,0,33,0,85,0,14,7,21,5,1,1,4,0,0,0,4,13,1,0,3,7,71.4,57.1,0,Carlton,8,North Melbourne,Marvel Stadium,2021-07-24T13:45:00,13,RAIN,0,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 20,56,0,34,0,84,2,13,4,17,4,0,0,4,0,0,0,3,11,0,1,3,3,88.2,84.6,0,Carlton,9,St Kilda,Marvel Stadium,2021-07-30T19:50:00,15,MOSTLY_SUNNY,22.22,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 21,55,0,23,0,81,0,9,5,14,3,2,0,3,0,0,0,6,7,1,0,0,2,100,100,0,Carlton,10,Gold Coast Suns,Marvel Stadium,2021-08-07T13:45:00,15,RAIN,0,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 22,54,0,30,0,81,4,17,1,18,1,1,0,1,0,0,0,6,8,0,2,7,6,50,52.9,0,Carlton,14,Port Adelaide,Adelaide Oval,2021-08-14T16:05:00,18,MOSTLY_SUNNY,28.57,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Saad,2021,Round 23,73,0,27,0,80,2,15,4,19,5,1,0,5,0,1,0,5,12,0,0,3,7,73.7,73.3,0,Carlton,17,GWS Giants,Marvel Stadium,2021-08-21T19:40:00,20,MOSTLY_SUNNY,11.76,MEDIUM_DEFENDER,1994-07-23,178,77,TRUE,FALSE,FALSE,FALSE,22
Adam Tomlinson,2021,Round 1,69,0,23,0,96,0,13,2,15,7,2,1,6,0,0,0,3,12,0,1,3,2,80,84.6,0,Melbourne,10,Fremantle,MCG,2021-03-20T13:45:00,26,MOSTLY_SUNNY,0,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 2,71,0,27,0,100,0,10,7,17,11,0,1,10,0,0,0,2,15,0,2,2,0,94.1,100,0,Melbourne,7,St Kilda,Marvel Stadium,2021-03-27T19:25:00,20,RAIN,0,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 3,71,0,30,0,96,1,12,1,13,8,2,2,6,0,0,0,4,8,1,0,2,4,76.9,75,0,Melbourne,2,GWS Giants,Manuka Oval,2021-04-04T18:10:00,28,SUNNY,50,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 4,18,0,25,0,100,1,4,4,8,0,0,0,0,0,0,0,3,5,1,1,3,1,50,50,0,Melbourne,6,Geelong Cats,MCG,2021-04-11T15:20:00,15,RAIN,16.67,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 5,72,0,27,0,100,1,14,2,16,8,2,0,8,0,0,0,2,13,0,2,5,4,75,78.6,0,Melbourne,6,Hawthorn,MCG,2021-04-18T15:20:00,19,OVERCAST,16.67,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 6,62,0,22,0,95,0,8,7,15,4,3,1,3,0,0,0,6,9,0,0,2,4,73.3,75,0,Melbourne,12,Richmond,MCG,2021-04-24T19:25:00,18,RAIN,0,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Tomlinson,2021,Round 7,0,0,31,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Melbourne,7,North Melbourne,Blundstone Arena,2021-05-02T13:10:00,21,MOSTLY_SUNNY,0,KEY_DEFENDER,1993-08-10,194,95,TRUE,FALSE,FALSE,FALSE,7
Adam Treloar,2021,Round 1,59,2,21,9.52,77,0,7,11,18,2,3,0,2,0,0,0,10,8,1,1,4,4,66.7,57.1,0,Western Bulldogs,11,Collingwood,MCG,2021-03-19T19:50:00,27,MOSTLY_SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 2,76,9,32,28.12,77,0,11,14,25,3,2,0,3,0,1,0,9,16,0,1,1,2,80,63.6,0,Western Bulldogs,9,West Coast Eagles,Marvel Stadium,2021-03-28T15:20:00,20,MOSTLY_SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 3,107,23,34,67.65,78,0,16,11,27,3,2,0,3,3,1,0,4,21,1,0,1,3,66.7,50,0,Western Bulldogs,9,North Melbourne,Marvel Stadium,2021-04-02T16:20:00,29,SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 4,127,14,22,63.64,82,0,17,12,29,3,10,0,3,0,2,0,19,8,1,0,7,6,48.3,29.4,0,Western Bulldogs,6,Brisbane Lions,Mars Stadium,2021-04-10T13:35:00,15,RAIN,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 5,104,12,29,41.38,78,0,14,12,26,3,4,0,3,2,1,0,7,19,0,0,1,4,76.9,57.1,0,Western Bulldogs,8,Gold Coast Suns,Marvel Stadium,2021-04-17T16:35:00,18,OVERCAST,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 6,115,14,28,50,85,0,16,19,35,3,5,0,3,1,0,0,12,23,0,2,4,5,74.3,68.8,0,Western Bulldogs,11,GWS Giants,Manuka Oval,2021-04-23T19:50:00,17,MOSTLY_SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 7,100,11,22,50,82,0,15,12,27,5,5,0,5,0,0,0,7,21,2,2,3,8,74.1,60,0,Western Bulldogs,11,Richmond,MCG,2021-04-30T19:50:00,23,SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 8,103,21,33,63.64,76,0,12,11,23,3,9,0,3,1,0,0,7,16,0,2,5,5,65.2,41.7,1,Western Bulldogs,13,Carlton,Marvel Stadium,2021-05-09T15:20:00,20,MOSTLY_SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 9,85,10,31,32.26,85,0,13,13,26,4,3,0,4,0,1,0,8,16,1,2,5,2,76.9,61.5,0,Western Bulldogs,5,Port Adelaide,Adelaide Oval,2021-05-15T19:10:00,18,MOSTLY_SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 10,37,5,30,16.67,35,0,4,10,14,0,1,0,0,0,0,0,5,8,1,0,3,2,78.6,75,0,Western Bulldogs,3,St Kilda,Marvel Stadium,2021-05-22T19:25:00,19,SUNNY,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 21,90,6,31,19.35,75,0,10,12,22,7,2,0,7,1,0,0,4,18,1,0,3,4,81.8,60,0,Western Bulldogs,7,Essendon,Marvel Stadium,2021-08-08T15:20:00,16,OVERCAST,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 22,56,2,18,11.11,73,0,2,13,15,0,6,0,0,0,0,0,12,3,0,0,2,4,73.3,50,0,Western Bulldogs,10,Hawthorn,University of Tasmania Stadium,2021-08-14T13:45:00,14,RAIN,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Adam Treloar,2021,Round 23,75,7,23,30.43,72,0,10,10,20,5,1,1,4,1,0,0,12,10,0,0,3,3,75,60,0,Western Bulldogs,12,Port Adelaide,Marvel Stadium,2021-08-20T19:50:00,16,RAIN,0,MIDFIELDER,1993-03-09,184,89,FALSE,TRUE,FALSE,TRUE,13
Aidan Corr,2021,Round 1,46,0,30,0,67,1,7,5,12,5,0,0,5,0,0,0,3,9,0,0,1,1,91.7,85.7,0,North Melbourne,15,Port Adelaide,Marvel Stadium,2021-03-21T13:10:00,23,RAIN,6.67,KEY_DEFENDER,1994-05-17,195,97,TRUE,FALSE,FALSE,FALSE,2
Aidan Corr,2021,Round 2,83,0,23,0,81,5,12,8,20,4,5,1,3,0,1,0,8,8,1,1,3,1,70,58.3,0,North Melbourne,14,Gold Coast Suns,Metricon Stadium,2021-03-27T19:10:00,18,MOSTLY_SUNNY,35.71,KEY_DEFENDER,1994-05-17,195,97,TRUE,FALSE,FALSE,FALSE,2
Aiden Bonar,2021,Round 1,41,0,30,0,79,0,7,3,10,4,1,0,4,0,0,0,4,6,1,1,1,1,80,71.4,0,North Melbourne,15,Port Adelaide,Marvel Stadium,2021-03-21T13:10:00,23,RAIN,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 2,66,0,23,0,83,0,12,3,15,4,3,2,2,0,0,0,5,10,0,0,1,1,93.3,91.7,0,North Melbourne,14,Gold Coast Suns,Metricon Stadium,2021-03-27T19:10:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 4,32,0,30,0,70,0,6,2,8,4,1,0,4,0,0,0,2,7,0,2,3,2,87.5,83.3,0,North Melbourne,13,Adelaide Crows,Marvel Stadium,2021-04-11T13:10:00,15,RAIN,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 5,71,0,21,0,80,0,8,12,20,6,1,1,5,0,0,0,10,9,1,0,2,2,90,87.5,0,North Melbourne,17,Geelong Cats,GMHBA Stadium,2021-04-18T16:40:00,21,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 6,94,0,24,0,89,4,17,2,19,10,2,0,10,0,0,0,3,13,1,0,0,4,84.2,82.4,0,North Melbourne,15,Fremantle,Optus Stadium,2021-04-24T18:15:00,18,MOSTLY_SUNNY,26.67,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 7,18,0,31,0,22,0,3,0,3,3,0,1,2,0,0,0,1,2,0,0,0,1,100,100,0,North Melbourne,7,Melbourne,Blundstone Arena,2021-05-02T13:10:00,21,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 8,37,0,29,0,54,0,8,2,10,2,2,0,2,0,0,0,3,7,1,2,3,3,70,62.5,0,North Melbourne,10,Collingwood,Marvel Stadium,2021-05-08T16:35:00,20,RAIN,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 21,26,0,25,0,83,0,2,8,10,1,1,0,1,0,0,0,2,8,0,1,2,1,90,50,0,North Melbourne,11,Richmond,MCG,2021-08-07T16:35:00,15,RAIN,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 22,27,0,29,0,82,0,4,2,6,1,2,1,0,0,0,0,2,3,0,0,1,1,66.7,75,0,North Melbourne,13,Sydney Swans,Marvel Stadium,2021-08-14T19:40:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Aiden Bonar,2021,Round 23,26,0,25,0,84,0,5,1,6,1,3,0,1,0,0,0,2,5,0,2,3,2,66.7,80,0,North Melbourne,20,Adelaide Crows,Adelaide Oval,2021-08-22T16:10:00,18,MOSTLY_SUNNY,0,MEDIUM_DEFENDER,1999-03-08,188,87,TRUE,FALSE,FALSE,FALSE,10
Alec Waterman,2021,Round 3,68,0,35,0,76,0,9,3,12,4,2,1,3,2,2,0,8,4,1,0,2,2,50,44.4,0,Essendon,14,St Kilda,Marvel Stadium,2021-04-03T16:35:00,32,SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 4,46,0,27,0,85,0,6,4,10,3,1,1,2,2,0,0,7,3,1,2,3,3,70,66.7,0,Essendon,17,Sydney Swans,SCG,2021-04-08T19:20:00,26,RAIN,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 5,41,0,25,0,81,0,5,0,5,1,5,0,1,0,0,0,4,2,3,0,3,4,40,40,0,Essendon,12,Brisbane Lions,Gabba,2021-04-17T19:25:00,25,THUNDERSTORMS,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 10,53,0,36,0,77,0,7,4,11,5,0,0,5,2,0,0,2,9,0,1,1,3,81.8,85.7,0,Essendon,9,North Melbourne,Marvel Stadium,2021-05-23T16:40:00,20,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 11,58,2,27,7.41,78,0,5,6,11,4,3,2,2,1,1,0,6,5,0,0,1,2,72.7,60,0,Essendon,5,West Coast Eagles,Optus Stadium,2021-05-29T17:40:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 12,48,0,35,0,79,0,4,3,7,3,2,0,3,2,1,0,2,5,0,0,0,0,71.4,75,0,Essendon,9,Richmond,Optus Stadium,2021-06-05T17:40:00,18,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 15,53,0,21,0,78,0,7,6,13,5,2,2,3,0,0,0,5,9,0,1,6,7,53.8,42.9,0,Essendon,14,Melbourne,MCG,2021-06-26T19:25:00,13,RAIN,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 16,38,1,27,3.7,73,0,4,5,9,1,3,0,1,0,1,0,4,4,0,0,2,2,55.6,25,0,Essendon,8,Geelong Cats,GMHBA Stadium,2021-07-02T19:50:00,16,RAIN,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 17,74,1,17,5.88,80,0,9,9,18,6,1,1,5,1,1,0,4,13,0,0,3,1,72.2,55.6,0,Essendon,9,Adelaide Crows,Marvel Stadium,2021-07-09T19:50:00,13,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 18,33,0,28,0,70,0,3,6,9,1,2,0,1,0,0,0,5,4,1,0,0,1,77.8,66.7,0,Essendon,8,North Melbourne,Metricon Stadium,2021-07-18T12:35:00,20,SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 21,28,0,31,0,66,0,4,3,7,2,0,1,1,1,1,0,5,2,0,1,1,1,85.7,75,0,Essendon,12,Western Bulldogs,Marvel Stadium,2021-08-08T15:20:00,16,OVERCAST,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 22,53,0,22,0,79,0,7,0,7,2,3,0,2,2,1,0,3,3,1,0,3,2,57.1,57.1,0,Essendon,6,Gold Coast Suns,GMHBA Stadium,2021-08-15T15:20:00,19,MOSTLY_SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alec Waterman,2021,Round 23,81,0,29,0,75,0,7,6,13,5,2,2,3,4,0,0,6,6,1,0,2,0,84.6,71.4,0,Essendon,10,Collingwood,MCG,2021-08-22T15:20:00,21,SUNNY,0,MEDIUM_FORWARD,1996-08-19,182,89,FALSE,FALSE,FALSE,TRUE,13
Alex Davies,2021,Round 23,63,14,31,45.16,65,0,5,11,16,2,6,1,1,0,2,0,14,3,0,2,4,3,50,0,0,Gold Coast Suns,10,Sydney Swans,Marvel Stadium,2021-08-21T13:45:00,20,MOSTLY_SUNNY,0,MIDFIELDER_FORWARD,2002-03-18,191,86,FALSE,TRUE,FALSE,TRUE,1
Alex Keath,2021,Round 1,96,0,21,0,95,0,15,3,18,9,4,1,8,0,0,0,5,12,2,0,1,1,88.9,86.7,0,Western Bulldogs,11,Collingwood,MCG,2021-03-19T19:50:00,27,MOSTLY_SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 2,59,0,32,0,97,0,8,6,14,3,3,0,3,0,0,0,5,9,2,0,0,2,71.4,62.5,0,Western Bulldogs,9,West Coast Eagles,Marvel Stadium,2021-03-28T15:20:00,20,MOSTLY_SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 3,70,0,34,0,94,0,7,9,16,6,3,3,3,0,0,0,6,10,1,0,2,2,93.8,85.7,5,Western Bulldogs,9,North Melbourne,Marvel Stadium,2021-04-02T16:20:00,29,SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 4,60,0,22,0,96,1,10,2,12,5,2,2,3,0,0,2,6,6,1,0,2,5,66.7,60,7,Western Bulldogs,6,Brisbane Lions,Mars Stadium,2021-04-10T13:35:00,15,RAIN,16.67,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 5,82,0,29,0,100,0,12,8,20,9,2,0,9,0,0,0,6,13,1,2,2,1,95,91.7,0,Western Bulldogs,8,Gold Coast Suns,Marvel Stadium,2021-04-17T16:35:00,18,OVERCAST,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 6,63,0,28,0,100,0,8,5,13,8,2,3,5,0,0,0,7,6,0,1,1,0,92.3,100,0,Western Bulldogs,11,GWS Giants,Manuka Oval,2021-04-23T19:50:00,17,MOSTLY_SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 7,83,0,22,0,100,1,11,7,18,7,2,1,6,0,0,5,7,12,2,0,1,3,88.9,90.9,6,Western Bulldogs,11,Richmond,MCG,2021-04-30T19:50:00,23,SUNNY,9.09,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 8,70,0,33,0,98,1,11,4,15,7,3,3,4,0,0,0,8,7,2,2,2,4,100,100,2,Western Bulldogs,13,Carlton,Marvel Stadium,2021-05-09T15:20:00,20,MOSTLY_SUNNY,7.69,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 9,39,0,31,0,100,0,6,6,12,4,0,0,4,0,0,0,5,8,0,1,3,3,66.7,33.3,12,Western Bulldogs,5,Port Adelaide,Adelaide Oval,2021-05-15T19:10:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 10,59,0,30,0,100,0,8,7,15,6,1,1,5,0,0,2,7,12,0,1,1,1,93.3,100,6,Western Bulldogs,3,St Kilda,Marvel Stadium,2021-05-22T19:25:00,19,SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 11,44,0,25,0,100,0,5,3,8,3,4,0,3,0,0,0,2,6,1,1,2,1,75,60,0,Western Bulldogs,9,Melbourne,Marvel Stadium,2021-05-28T19:50:00,14,RAIN,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 12,43,0,26,0,96,0,6,7,13,3,1,0,3,0,0,0,6,8,1,1,1,3,76.9,66.7,0,Western Bulldogs,11,Fremantle,Optus Stadium,2021-06-06T16:40:00,18,MOSTLY_SUNNY,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
Alex Keath,2021,Round 14,46,0,27,0,100,0,5,4,9,3,3,1,2,0,0,2,9,3,0,0,1,2,88.9,80,19,Western Bulldogs,11,Geelong Cats,GMHBA Stadium,2021-06-18T19:50:00,15,RAIN,0,KEY_DEFENDER,1992-01-20,197,99,TRUE,FALSE,FALSE,FALSE,20
